


--Debug-1- 4 0 2

--Debug-1- 400 800 0 399

--Debug-1- 266 800 532 797

--Debug-2- 0.000000 0.500000 0.000000 1.000000 0.500000

--Debug-2- 0.666667 1.000000 0.000000 1.000000 0.333333
--Writing x grid points--
4 0 0 0.000000
4 1 1 0.001252
4 2 2 0.002503
4 3 3 0.003755
4 4 4 0.005006
4 5 5 0.006258
4 6 6 0.007509
4 7 7 0.008761
4 8 8 0.010013
4 9 9 0.011264
4 10 10 0.012516
4 11 11 0.013767
4 12 12 0.015019
4 13 13 0.016270
4 14 14 0.017522
4 15 15 0.018773
4 16 16 0.020025
4 17 17 0.021277
4 18 18 0.022528
4 19 19 0.023780
4 20 20 0.025031
4 21 21 0.026283
4 22 22 0.027534
4 23 23 0.028786
4 24 24 0.030038
4 25 25 0.031289
4 26 26 0.032541
4 27 27 0.033792
4 28 28 0.035044
4 29 29 0.036295
4 30 30 0.037547
4 31 31 0.038798
4 32 32 0.040050
4 33 33 0.041302
4 34 34 0.042553
4 35 35 0.043805
4 36 36 0.045056
4 37 37 0.046308
4 38 38 0.047559
4 39 39 0.048811
4 40 40 0.050063
4 41 41 0.051314
4 42 42 0.052566
4 43 43 0.053817
4 44 44 0.055069
4 45 45 0.056320
4 46 46 0.057572
4 47 47 0.058824
4 48 48 0.060075
4 49 49 0.061327
4 50 50 0.062578
4 51 51 0.063830
4 52 52 0.065081
4 53 53 0.066333
4 54 54 0.067584
4 55 55 0.068836
4 56 56 0.070088
4 57 57 0.071339
4 58 58 0.072591
4 59 59 0.073842
4 60 60 0.075094
4 61 61 0.076345
4 62 62 0.077597
4 63 63 0.078849
4 64 64 0.080100
4 65 65 0.081352
4 66 66 0.082603
4 67 67 0.083855
4 68 68 0.085106
4 69 69 0.086358
4 70 70 0.087610
4 71 71 0.088861
4 72 72 0.090113
4 73 73 0.091364
4 74 74 0.092616
4 75 75 0.093867
4 76 76 0.095119
4 77 77 0.096370
4 78 78 0.097622
4 79 79 0.098874
4 80 80 0.100125
4 81 81 0.101377
4 82 82 0.102628
4 83 83 0.103880
4 84 84 0.105131
4 85 85 0.106383
4 86 86 0.107635
4 87 87 0.108886
4 88 88 0.110138
4 89 89 0.111389
4 90 90 0.112641
4 91 91 0.113892
4 92 92 0.115144
4 93 93 0.116395
4 94 94 0.117647
4 95 95 0.118899
4 96 96 0.120150
4 97 97 0.121402
4 98 98 0.122653
4 99 99 0.123905
4 100 100 0.125156
4 101 101 0.126408
4 102 102 0.127660
4 103 103 0.128911
4 104 104 0.130163
4 105 105 0.131414
4 106 106 0.132666
4 107 107 0.133917
4 108 108 0.135169
4 109 109 0.136421
4 110 110 0.137672
4 111 111 0.138924
4 112 112 0.140175
4 113 113 0.141427
4 114 114 0.142678
4 115 115 0.143930
4 116 116 0.145181
4 117 117 0.146433
4 118 118 0.147685
4 119 119 0.148936
4 120 120 0.150188
4 121 121 0.151439
4 122 122 0.152691
4 123 123 0.153942
4 124 124 0.155194
4 125 125 0.156446
4 126 126 0.157697
4 127 127 0.158949
4 128 128 0.160200
4 129 129 0.161452
4 130 130 0.162703
4 131 131 0.163955
4 132 132 0.165207
4 133 133 0.166458
4 134 134 0.167710
4 135 135 0.168961
4 136 136 0.170213
4 137 137 0.171464
4 138 138 0.172716
4 139 139 0.173967
4 140 140 0.175219
4 141 141 0.176471
4 142 142 0.177722
4 143 143 0.178974
4 144 144 0.180225
4 145 145 0.181477
4 146 146 0.182728
4 147 147 0.183980
4 148 148 0.185232
4 149 149 0.186483
4 150 150 0.187735
4 151 151 0.188986
4 152 152 0.190238
4 153 153 0.191489
4 154 154 0.192741
4 155 155 0.193992
4 156 156 0.195244
4 157 157 0.196496
4 158 158 0.197747
4 159 159 0.198999
4 160 160 0.200250
4 161 161 0.201502
4 162 162 0.202753
4 163 163 0.204005
4 164 164 0.205257
4 165 165 0.206508
4 166 166 0.207760
4 167 167 0.209011
4 168 168 0.210263
4 169 169 0.211514
4 170 170 0.212766
4 171 171 0.214018
4 172 172 0.215269
4 173 173 0.216521
4 174 174 0.217772
4 175 175 0.219024
4 176 176 0.220275
4 177 177 0.221527
4 178 178 0.222778
4 179 179 0.224030
4 180 180 0.225282
4 181 181 0.226533
4 182 182 0.227785
4 183 183 0.229036
4 184 184 0.230288
4 185 185 0.231539
4 186 186 0.232791
4 187 187 0.234043
4 188 188 0.235294
4 189 189 0.236546
4 190 190 0.237797
4 191 191 0.239049
4 192 192 0.240300
4 193 193 0.241552
4 194 194 0.242804
4 195 195 0.244055
4 196 196 0.245307
4 197 197 0.246558
4 198 198 0.247810
4 199 199 0.249061
4 200 200 0.250313
4 201 201 0.251564
4 202 202 0.252816
4 203 203 0.254068
4 204 204 0.255319
4 205 205 0.256571
4 206 206 0.257822
4 207 207 0.259074
4 208 208 0.260325
4 209 209 0.261577
4 210 210 0.262829
4 211 211 0.264080
4 212 212 0.265332
4 213 213 0.266583
4 214 214 0.267835
4 215 215 0.269086
4 216 216 0.270338
4 217 217 0.271589
4 218 218 0.272841
4 219 219 0.274093
4 220 220 0.275344
4 221 221 0.276596
4 222 222 0.277847
4 223 223 0.279099
4 224 224 0.280350
4 225 225 0.281602
4 226 226 0.282854
4 227 227 0.284105
4 228 228 0.285357
4 229 229 0.286608
4 230 230 0.287860
4 231 231 0.289111
4 232 232 0.290363
4 233 233 0.291615
4 234 234 0.292866
4 235 235 0.294118
4 236 236 0.295369
4 237 237 0.296621
4 238 238 0.297872
4 239 239 0.299124
4 240 240 0.300375
4 241 241 0.301627
4 242 242 0.302879
4 243 243 0.304130
4 244 244 0.305382
4 245 245 0.306633
4 246 246 0.307885
4 247 247 0.309136
4 248 248 0.310388
4 249 249 0.311640
4 250 250 0.312891
4 251 251 0.314143
4 252 252 0.315394
4 253 253 0.316646
4 254 254 0.317897
4 255 255 0.319149
4 256 256 0.320401
4 257 257 0.321652
4 258 258 0.322904
4 259 259 0.324155
4 260 260 0.325407
4 261 261 0.326658
4 262 262 0.327910
4 263 263 0.329161
4 264 264 0.330413
4 265 265 0.331665
4 266 266 0.332916
4 267 267 0.334168
4 268 268 0.335419
4 269 269 0.336671
4 270 270 0.337922
4 271 271 0.339174
4 272 272 0.340426
4 273 273 0.341677
4 274 274 0.342929
4 275 275 0.344180
4 276 276 0.345432
4 277 277 0.346683
4 278 278 0.347935
4 279 279 0.349186
4 280 280 0.350438
4 281 281 0.351690
4 282 282 0.352941
4 283 283 0.354193
4 284 284 0.355444
4 285 285 0.356696
4 286 286 0.357947
4 287 287 0.359199
4 288 288 0.360451
4 289 289 0.361702
4 290 290 0.362954
4 291 291 0.364205
4 292 292 0.365457
4 293 293 0.366708
4 294 294 0.367960
4 295 295 0.369212
4 296 296 0.370463
4 297 297 0.371715
4 298 298 0.372966
4 299 299 0.374218
4 300 300 0.375469
4 301 301 0.376721
4 302 302 0.377972
4 303 303 0.379224
4 304 304 0.380476
4 305 305 0.381727
4 306 306 0.382979
4 307 307 0.384230
4 308 308 0.385482
4 309 309 0.386733
4 310 310 0.387985
4 311 311 0.389237
4 312 312 0.390488
4 313 313 0.391740
4 314 314 0.392991
4 315 315 0.394243
4 316 316 0.395494
4 317 317 0.396746
